year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2024,30,2024-07-26,2024-07-26,Madhya Pradesh,Sehore,Malaria,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-26,2024-07-26,Madhya Pradesh,Sehore,Dengue,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-26,2024-07-26,Madhya Pradesh,Vidisha,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Madhya Pradesh,Balaghat,Acute Diarrheal Disease,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Madhya Pradesh,Mandla,Cholera,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Madhya Pradesh,Narsinghpur,Dengue,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Madhya Pradesh,Narsinghpur,Dengue,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Madhya Pradesh,Satna,Acute Diarrheal Disease,Reported in Same Week,66,1,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-24,2024-07-24,Madhya Pradesh,Gwalior,Only Fever less than 7 days,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-24,2024-07-24,Madhya Pradesh,Khargone,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-23,2024-07-23,Madhya Pradesh,Umaria,Acute Diarrheal Disease,Reported in Same Week,14,3,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-23,2024-07-23,Madhya Pradesh,Dewas,Acute Diarrheal Disease,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-23,2024-07-23,Madhya Pradesh,Satna,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Madhya Pradesh,Chhindwara,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Madhya Pradesh,Singrauli,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Madhya Pradesh,Ashoknagar,Acute Diarrheal Disease,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Madhya Pradesh,Dhar,Acute Diarrheal Disease,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Madhya Pradesh,Katni,Acute Diarrheal Disease,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Madhya Pradesh,Katni,Acute Diarrheal Disease,Reported in Same Week,24,3,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-20,2024-07-20,Madhya Pradesh,Bhopal,Acute Diarrheal Disease,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-19,2024-07-19,Madhya Pradesh,Barwani,Food Poisoning,Reported in Same Week,52,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-18,2024-07-18,Madhya Pradesh,Dindori,Acute Diarrheal Disease,Reported in Same Week,75,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-11,2024-07-11,Madhya Pradesh,Dindori,Acute Diarrheal Disease,Reported in Same Week,71,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-26,2024-07-26,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,6,1,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-26,2024-07-26,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,2,1,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Maharashtra,Ahmednagar,Cholera,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Maharashtra,Jalgaon,Cholera,Reported in Same Week,13,3,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Maharashtra,Amravati,Acute Diarrheal Disease,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Maharashtra,Gadchiroli,Malaria,Reported in Same Week,4,1,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-19,2024-07-19,Maharashtra,Yavatmal,Cholera,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-16,2024-07-16,Maharashtra,Nashik,Acute Diarrheal Disease,Reported in Same Week,79,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-14,2024-07-14,Maharashtra,Nashik,Dengue,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-08,2024-07-08,Maharashtra,Nashik,Dengue,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-23,2024-07-23,Meghalaya,East Khasi Hills,Measles,Reported in Same Week,94,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-23,2024-07-23,Nagaland,Dimapur,Japanese Encephalitis,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-28,2024-07-28,Odisha,Bargarh,Food Poisoning,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-26,2024-07-26,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-24,2024-07-24,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-24,2024-07-24,Odisha,Cuttack,Acute Diarrheal Disease,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-24,2024-07-24,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-23,2024-07-23,Odisha,Jharsuguda,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Odisha,Kandhamal,Chickenpox,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Odisha,Jajpur,Food Poisoning,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-20,2024-07-20,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-16,2024-07-16,Odisha,Ganjam,Measles,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-15,2024-07-15,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-23,2024-07-23,Punjab,S.A.S Nagar,Acute Diarrheal Disease,Reported in Same Week,125,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,135,1,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Punjab,Faridkot,Chickenpox,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-26,2024-07-26,Rajasthan,Sikar,Acute Diarrheal Disease,Reported in Same Week,98,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Rajasthan,Ganganagar,Acute Diarrheal Disease,Reported in Same Week,173,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-19,2024-07-19,Rajasthan,Kota,Hepatitis A,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Tamil Nadu,Coimbatore,Mumps,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-25,2024-07-25,Tamil Nadu,Villupuram,Hepatitis A,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Tamil Nadu,Thanjavur,Mumps,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Tamil Nadu,Namakkal,Mumps,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Tamil Nadu,Namakkal,Mumps,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Tamil Nadu,Villupuram,Mumps,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-20,2024-07-20,Tamil Nadu,Cuddalore,Diphtheria,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-26,2024-07-26,Uttar Pradesh,Lucknow,Cholera,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-22,2024-07-22,Uttar Pradesh,Kannauj,Acute Diarrheal Disease,Reported in Same Week,47,2,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-19,2024-07-19,Uttar Pradesh,Kushinagar,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-21,2024-07-21,Uttarakhand,Nainital,Chickenpox,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-21,2024-07-21,Uttarakhand,Rudraprayag,Hepatitis A,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,30,2024-07-23,2024-07-23,West Bengal,Murshidabad,Food Poisoning,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-15,2024-07-15,Andhra Pradesh,Tirupati,Food poisoning,Reported in Same Week,135,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-15,2024-07-15,Andhra Pradesh,Tirupati,Food Poisoning,Reported in Same Week,18,2,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-12,2024-07-12,Andhra Pradesh,Palnadu,Acute Diarrheal Disease,Reported in Same Week,64,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Arunachal Pradesh,Leparada,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Arunachal Pradesh,Lohit,Shigellosis,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-19,2024-07-19,Assam,Chirang,Japanese Encephalitis,Reported in Same Week,3,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-19,2024-07-19,Assam,Karbi Anglong,Japanese Encephalitis,Reported in Same Week,2,2,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Assam,Sonitpur,Fever,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Assam,Goalpara,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-17,2024-07-17,Assam,Goalpara,Acute Diarrheal Disease,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-06-20,2024-06-20,Bihar,Patna,Cholera,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-20,2024-07-20,Chhattisgarh,Durg,Cholera,Reported in Same Week,225,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Chhattisgarh,Durg,Cholera,Reported in Same Week,96,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-16,2024-07-16,Chhattisgarh,Janjgir-Champa,Acute Diarrheal Disease,Reported in Same Week,237,2,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-15,2024-07-15,Chhattisgarh,Bijapur,Malaria,Reported in Same Week,4,2,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-12,2024-07-12,Chhattisgarh,Bilaspur,Acute Diarrheal Disease,Reported in Same Week,118,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-12,2024-07-12,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,Reported in Same Week,113,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Gujarat,Narmada,Measles,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-16,2024-07-16,Gujarat,Vadodara,Cholera,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-13,2024-07-13,Haryana,Fatehabad,Cholera,Reported in Same Week,140,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-20,2024-07-20,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,142,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-17,2024-07-17,Jammu and Kashmir,Poonch,Food Poisoning,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-17,2024-07-17,Jammu and Kashmir,Kupwara,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-16,2024-07-16,Jammu and Kashmir,Ganderbal,Hepatitis A,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-13,2024-07-13,Jharkhand,Ranchi,Dengue,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-20,2024-07-20,Karnataka,Raichur,Acute Diarrheal Disease,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-20,2024-07-20,Karnataka,Yadgir,Cholera,Reported in Same Week,71,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-19,2024-07-19,Karnataka,Mandya,Fever,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Karnataka,Udupi,Hepatitis A,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-19,2024-07-19,Kerala,Alappuzha,Food Poisoning,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-19,2024-07-19,Kerala,Pathanamthitta,Leptospirosis,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Kerala,Kozhikode,Jaundice,Reported in Same Week,55,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Kerala,Kottayam,Hepatitis A,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Kerala,Kottayam,Hepatitis A,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-17,2024-07-17,Kerala,Kottayam,Mumps,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-08,2024-07-08,Kerala,Wayanad,Mumps,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-21,2024-07-21,Madhya Pradesh,Rewa,Cholera,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-21,2024-07-21,Madhya Pradesh,Satna,Cholera,Reported in Same Week,51,2,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-21,2024-07-21,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-20,2024-07-20,Madhya Pradesh,Ashoknagar,Cholera,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-20,2024-07-20,Madhya Pradesh,Mandla,Cholera,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-19,2024-07-19,Madhya Pradesh,Rewa,Dengue,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-19,2024-07-19,Madhya Pradesh,Ashoknagar,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-19,2024-07-19,Madhya Pradesh,Raisen,Cholera,Reported in Same Week,21,1,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-18,2024-07-18,Madhya Pradesh,Gwalior,Food Poisoning,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-17,2024-07-17,Madhya Pradesh,Seoni,Acute Diarrheal Disease,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-15,2024-07-15,Madhya Pradesh,Rewa,Scrub Typhus,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,29,2024-07-14,2024-07-14,Madhya Pradesh,Katni,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
